75	1	3
76	1	2
76	39	1
76	71	4
76	107	3
77	1	1
78	1	2
78	66	4
79	1	1
80	1	2
81	1	1
82	1	1
82	48	1
82	90	5
82	106	4.5
82	109	0.5
82	110	5
82	116	1
83	1	1
84	1	0.666666667
84	90	5
84	105	5
84	116	1
85	1	1
86	1	1
87	1	4
88	1	5
89	1	1
90	1	1
90	12	5
90	23	5
90	48	1
90	49	1
90	53	4
90	59	5
90	63	5
90	66	5
90	80	1
90	82	2
90	92	1
90	95	4
90	96	1
90	116	4
90	119	5
91	1	1
92	1	2
92	40	3
92	66	5
92	112	2
92	113	1
93	1	2
94	1	3
95	1	5
96	1	3
96	99	2
96	112	5
97	1	4
97	49	1
97	99	2
98	1	3
98	53	5
98	112	5
99	1	1
100	1	2
100	71	5
100	109	3
101	1	5
102	1	4
103	1	1
103	110	3
104	1	1
105	1	3
105	23	5
105	49	2
105	82	1
106	1	1
107	1	4
108	1	5
109	1	2
110	1	2
110	4	1
110	12	5
110	23	4
110	27	5
110	40	4.25
110	48	3.666666667
110	49	2.9
110	57	2
110	59	5
110	71	2
110	80	5
110	95	5
110	96	2.333333333
110	105	2
110	106	5
110	110	4
110	112	5
110	116	1
111	1	2
111	23	5
111	38	0
111	39	1
111	49	3.5
111	53	5
111	59	5
111	63	5
111	76	5
111	90	5
111	95	5
111	105	1
111	112	5
111	119	1
112	1	1
112	49	1
112	90	5
112	96	1
112	109	4
113	1	1
113	39	1
113	59	4
113	96	3.25
113	105	4.5
114	1	1
115	1	1
115	53	5
116	1	3
116	12	5
116	53	5
116	54	1
116	57	1
116	59	5
116	66	5
116	81	0
116	90	5
116	95	5
116	96	2
116	99	5
116	112	4
116	113	2.5
116	116	2
117	1	2.5
117	40	4
117	49	5
117	59	5
117	90	5
117	96	1
117	113	2
118	1	2
118	4	1
118	12	5
118	23	5
118	40	4.25
118	48	1
118	49	1.333333333
118	53	5
118	54	2
118	57	1
118	59	5
118	76	5
118	90	5
118	95	5
118	96	3
118	99	5
118	106	4.5
118	112	5
118	116	1
118	122	5
119	1	3
120	1	5
121	1	1
122	1	3
123	1	4
124	1	5
124	53	5
124	96	1
124	112	5
125	1	4
126	1	0.5
127	1	1
128	1	2
128	4	1
128	48	1
128	49	2
128	53	5
128	54	2
128	71	5
128	76	5
128	80	1
128	82	1
128	95	5
128	106	3
128	109	3
128	110	5
128	119	1
129	1	1
130	1	1
130	4	1
130	40	4
130	48	1
130	49	3
130	53	5
130	63	5
130	76	5
130	99	5
130	105	4
130	112	4.5
130	113	1
130	116	1
131	1	2.833333333
131	48	1.5
131	53	5
131	66	5
131	71	5
131	95	5
131	99	2
131	112	5
132	1	1
133	1	1
134	1	2.25
134	4	1
134	12	5
134	19	5
134	25	0
134	53	5
134	57	1
134	66	5
134	80	3
134	84	4
134	92	1
134	96	1.5
134	99	5
134	105	1
134	106	5
134	109	4
134	110	5
134	112	5
134	113	1
135	1	2
136	1	3
137	1	2
138	1	3
139	1	1
140	1	1
141	1	3
142	1	3
143	1	1
143	40	4
143	84	4
144	1	1
145	1	1.166666667
145	59	5
145	71	2
145	106	1
145	123	0
146	1	1
147	1	1
148	1	2
149	1	3
150	1	5
151	1	3
152	1	1
153	1	1
154	1	5
155	1	5
156	1	5
156	13	5
156	19	5
156	53	4.8
156	76	5
156	95	5
156	96	1
156	105	1
156	112	5
156	116	2
156	119	5
157	1	1
158	1	1
158	49	4
158	63	5
159	1	1
159	12	5
159	23	5
159	39	1
159	40	4
159	48	2.666666667
159	49	5
159	53	5
159	57	1
159	76	5
159	84	5
159	90	5
159	92	1
159	96	1
159	99	3
159	100	0
159	106	5
159	110	2
159	112	5
159	116	1
160	1	1
161	1	1
162	1	3
163	1	1
164	1	5
165	1	4
165	12	5
165	54	1
165	80	4
165	110	5
166	1	2
166	112	5
167	1	2
168	1	5
169	1	3
169	53	5
170	1	5
171	1	3
171	66	5
172	1	1
172	49	4.5
172	119	1
173	1	5
174	1	2
174	4	2
174	23	5
174	25	1
174	39	1
174	40	3
174	48	1
174	59	5
174	66	2
174	71	4
174	90	5
174	95	5
174	99	1
174	122	5
175	1	1
176	1	1
177	1	5
177	48	3
178	1	1
179	1	1
180	1	2
180	45	5
180	48	5
180	112	5
181	1	1
182	1	1
183	1	4
183	40	2.5
183	57	1
183	66	5
183	105	3
184	1	1
185	1	1
186	1	1
187	1	4
188	1	1
189	1	4
190	1	1
191	1	3.5
191	23	5
191	40	4
191	48	5
191	49	4.8
191	57	1
191	59	5
191	63	5
191	88	0
191	95	5
191	105	1
191	106	3.666666667
191	107	3
191	112	4
191	113	1
191	116	1
192	1	1
193	1	1
194	1	4
195	1	1
196	1	4
197	1	1
198	1	2
199	1	4
200	1	2
201	1	5
202	1	3
203	1	1
204	1	4
205	1	1
206	1	2
207	1	1
208	1	2
209	1	1
210	1	2
211	1	3
211	12	4
211	23	5
211	40	0
211	49	4.8
211	59	5
211	66	5
211	119	3
212	1	1
213	1	1
214	1	3
215	1	1
216	1	2
217	1	1
218	1	2
219	1	1
220	1	5
220	12	5
220	112	5
221	1	1
222	1	1
223	1	2
224	1	1
225	1	1
226	1	1
227	1	5
228	1	1
229	1	4
230	1	1
231	1	1
232	1	1
233	1	2
233	90	5
234	1	2
234	48	1
234	49	2.8
234	57	1
234	59	4
234	76	5
234	80	1
234	90	5
234	95	4
234	99	1
234	110	3.5
234	112	4
235	1	1
235	48	3.5
235	109	4
235	110	1
235	112	5
235	119	5
236	1	1
237	1	1
237	40	4
237	49	1
237	75	5
237	76	5
237	80	1
237	90	5
237	96	5
237	110	3
237	112	5
237	116	4.5
237	119	1
237	122	5
238	1	2
239	1	1
240	1	2
241	1	2
242	1	1
243	1	4
244	1	1
244	19	3
244	54	1
244	90	2
244	95	2
244	99	2
244	112	5
245	1	4
246	1	1
247	1	2
248	1	3.25
248	12	5
248	13	5
248	25	2
248	26	0
248	39	2.5
248	40	1
248	48	1
248	92	1
248	105	4
248	112	5
248	122	5
249	1	1
250	1	4
251	1	1
251	63	5
251	110	5
252	1	2
253	1	1
254	1	1
255	1	1
256	1	5
257	1	5
257	93	2
258	1	5
258	23	5
258	99	5
259	1	1
259	19	5
260	1	4
261	1	3
262	1	2
263	1	4
264	1	2
265	1	1
266	1	2
267	1	5
268	1	5
269	1	3
270	1	1
271	1	1
272	1	3
272	49	2.6
272	92	2
273	1	1
273	19	5
273	25	2
273	40	1
273	48	1
273	49	1
273	96	1
273	110	3
273	112	5
273	113	2
273	116	1
273	119	4
274	1	1
275	1	1
276	1	2
277	1	3
278	1	1
279	1	2
280	1	1
281	1	1
282	1	2
283	1	2.433333333
283	59	5
283	66	5
283	96	1
283	110	3
283	112	4
284	1	1
285	1	1
285	99	1
285	107	4
286	1	4
287	1	1
287	23	5
287	106	5
287	110	5
288	1	3
289	1	5
289	96	5
289	112	5
290	1	5
291	1	1
292	1	4
293	1	1
294	1	1
295	1	5
296	1	1
297	1	4
297	4	2
297	53	5
297	66	5
297	95	5
298	1	1
299	1	1
300	1	5
301	1	3
301	53	5
301	54	1
301	59	5
301	90	5
301	96	1
301	106	5
301	110	5
301	112	5
301	119	1
302	1	1
303	1	1
304	1	5
305	1	2
306	1	5
306	15	0
306	40	1
306	48	1
306	53	5
306	59	5
306	90	5
306	95	5
307	1	1
308	1	1
309	1	1
310	1	5
311	1	2
311	23	5
312	1	1
312	39	1
312	116	1
313	1	5
313	49	2.5
313	53	5
313	66	5
313	90	5
313	113	1
313	116	1
314	1	3
315	1	2
316	1	1
317	1	1
318	1	1
319	1	3
320	1	3
321	1	4
321	48	4
321	49	2.75
321	54	1
321	59	5
321	96	4
322	1	3
323	1	5
324	1	4
325	1	5
326	1	4
327	1	3.7
327	4	1
327	25	0
327	48	2
327	49	5
327	53	5
327	76	5
327	105	4
327	122	4
328	1	3
328	106	5
329	1	5
330	1	3
331	1	5
332	1	4
332	54	1
332	76	5
332	90	5
333	1	2
333	48	1
333	71	5
333	119	1
334	1	1
335	1	4
336	1	5
336	76	5
336	82	3
337	1	5
338	1	1.8
339	1	1
340	1	0
341	1	0
342	1	4.5
343	1	0.1
344	1	5
345	1	0
346	1	3.5
347	1	0
348	1	2
348	63	0
348	84	5
348	95	5
348	96	5
349	1	0.1
350	1	4
351	1	0.1
351	112	5
352	1	5
352	12	5
352	66	5
353	1	1
354	1	0.9
354	95	5
354	106	5
355	1	2.5
356	1	0.3
357	1	0
358	1	4
358	112	4
358	119	1
359	1	0
360	1	0
361	1	0
362	1	1.1
363	1	2.8
364	1	3.6
365	1	0.5
366	1	0
367	1	0
368	1	1
368	12	5
368	40	1
368	49	3
368	59	1
368	75	0
368	76	5
368	90	5
368	92	5
368	96	1
368	105	3
368	110	5
369	1	4.9
370	1	0
371	1	3.5
372	1	4.3
373	1	2.5
374	1	2.5
375	1	2.5
376	1	0.5
377	1	4
378	1	3.6
379	1	1
380	1	4.5
381	1	0
382	1	4.5
382	109	3
383	1	5
384	1	4.8
384	110	2
385	1	4.8
386	1	4.3
386	49	5
387	1	4.5
388	1	4.5
389	1	3.8
390	1	2.5
391	1	4
392	1	5
393	1	5
394	1	4
395	1	0.5
396	1	0.1
397	1	2.5
398	1	0
399	1	0
400	1	3.5
401	1	0
402	1	3
403	1	1
404	1	3.5
405	1	2.1
405	12	5
405	39	1
405	60	0
405	90	5
406	1	0
407	1	2.5
408	1	2.5
409	1	4.5
410	1	0.1
411	1	0
412	1	0
413	1	0
414	1	4.2
415	1	0.5
416	1	1
417	1	0.1
418	1	1
419	1	1.5
419	57	1
419	59	5
419	119	1
420	1	0.2
421	1	4.5
422	1	0
423	1	5
424	1	5
424	49	4.8
425	1	0
426	1	0.1
427	1	4.5
428	1	4.3
429	1	4.5
430	1	5
431	1	4
432	1	4
433	1	5
434	1	4
435	1	4.8
436	1	4.5
437	1	4.6
438	1	0.5
438	12	5
438	13	5
438	40	5
438	59	5
439	1	2.5
440	1	0.5
440	112	5
441	1	4
441	76	5
442	1	1
443	1	1.6
444	1	3.8
445	1	0
446	1	2.5
447	1	3.5
448	1	0.5
448	48	1
448	113	2
449	1	3.5
450	1	0.3
451	1	0
452	1	0.1
453	1	0
454	1	4.5
455	1	4.5
456	1	2.5
457	1	3.5
457	23	5
457	92	2
458	1	3.3
459	1	3.5
460	1	4.9
461	1	2.5
462	1	5
463	1	5
464	1	0
465	1	4.5
466	1	0
467	1	0
468	1	4.9
468	40	5
468	53	5
469	1	4.9
470	1	5
471	1	0
472	1	4.8
473	1	5
474	1	5
475	2	0
475	48	1
475	71	4
476	2	0
477	3	0
478	3	0
479	3	0
480	4	1
480	53	5
480	57	2
480	108	0
481	4	5
482	4	4
483	4	4
484	4	1
485	4	5
485	112	5
486	4	1
487	4	1
488	4	1
489	4	4
490	4	5
491	4	1
492	4	1
493	4	1
494	4	1
494	12	5
494	113	4
495	4	1
496	4	1
497	4	3.5
498	4	5
499	4	1
500	4	2
501	4	3
502	4	1
503	4	1
504	4	1
505	4	1
506	4	1
507	4	1
508	4	5
509	4	1
510	4	1
511	4	1
512	4	2
513	4	4
514	4	2
515	4	1
516	4	1
517	4	1
518	5	0
518	25	0
518	122	4
519	5	0
519	40	5
519	76	5
519	99	4
519	112	5
519	119	1
519	122	0
520	6	0
521	6	0
522	6	0
523	6	0
524	6	0
525	6	0
526	6	0
527	6	0
528	6	0
529	6	0
530	6	0
531	6	0
532	6	0
533	6	0
534	6	0
535	6	0
536	6	0
537	6	0
538	6	0
539	6	0
540	6	0
541	6	0
542	6	0
543	6	0
544	6	0
545	6	0
546	6	0
547	6	0
548	6	0
549	6	0
550	6	0
551	6	0
552	6	0
553	6	0
554	6	0
555	6	0
556	6	0
557	6	0
558	6	0
559	6	0
560	6	0
561	6	0
562	6	0
563	6	0
564	6	0
565	6	0
566	6	0
567	6	0
568	6	0
569	6	0
570	6	0
571	6	0
572	6	0
573	6	0
574	6	0
575	6	0
576	6	0
577	6	0
578	6	0
579	6	0
580	6	0
581	6	0
582	6	0
583	6	0
584	6	0
585	6	0
586	6	0
587	6	0
588	6	0
589	6	0
590	6	0
591	6	0
592	6	0
593	6	0
594	6	0
595	6	0
596	6	0
597	6	0
598	6	0
599	6	0
600	6	0
601	6	0
602	6	0
603	6	0
604	6	0
605	6	0
606	6	0
607	6	0
608	6	0
609	6	0
610	6	0
611	6	0
612	6	0
613	6	0
614	6	0
615	6	0
616	6	0
617	6	0
618	6	0
619	6	0
620	7	5
621	7	1
621	27	3
621	31	4
621	50	5
621	111	4
622	8	0
622	25	1
622	51	0
622	66	5
622	92	2
622	96	5
623	8	0
623	84	5
624	9	4
625	10	2
625	19	5
625	60	0
625	95	5
625	96	1
625	112	5
626	11	4
626	96	3
627	12	5
628	12	5
629	12	5
630	12	5
631	12	5
632	12	5
633	12	5
634	12	5
635	12	5
636	12	5
637	12	5
638	12	5
639	12	5
640	12	5
641	12	5
642	12	4
643	12	5
644	12	5
645	12	5
646	12	5
647	12	4
648	12	5
649	12	5
650	12	5
651	12	3
652	12	5
653	12	5
653	116	1
654	12	5
654	26	0
654	107	3
655	12	5
656	12	5
656	112	5
657	12	5
658	12	5
658	59	5
658	90	5
658	96	2
658	112	5
659	12	5
659	39	1
660	12	5
661	12	5
662	12	5
663	12	5
664	12	4
665	12	5
665	80	5
666	12	5
667	12	5
667	76	5
668	12	5
669	12	5
670	12	5
670	54	5
670	105	3
670	106	5
670	107	3
671	12	5
671	19	5
672	12	5
673	12	4
674	12	5
674	59	5
675	12	5
676	12	5
677	12	5
678	12	5
678	119	4
679	12	5
680	12	5
681	12	5
682	12	5
683	12	5
684	12	5
685	12	5
685	23	5
685	40	5
685	57	1
685	76	4
685	80	2
685	106	2
686	12	5
686	19	5
686	40	4
686	48	5
686	49	2.1
686	71	4
686	95	5
686	96	3
686	99	2
686	113	1
687	12	3
688	12	5
689	12	5
690	12	5
691	12	5
692	12	5
692	40	1
692	49	4
693	12	4
693	40	1
693	49	5
693	99	1
693	112	5
694	12	5
695	12	5
696	12	5
697	12	5
698	12	5
699	12	5
700	12	5
700	90	5
701	12	5
701	39	1
702	12	5
703	12	5
704	12	5
705	12	5
706	12	5
707	12	5
708	13	0
709	13	0
710	13	5
711	13	3.2
712	13	5
713	13	5
714	13	4.8
714	66	3.5
715	13	5
716	13	5
716	90	5
717	13	4.9
718	13	5
719	13	5
720	13	5
721	13	5
722	13	5
723	13	5
724	13	5
724	80	5
724	106	2
725	13	4.8
726	13	4.8
727	13	4.8
728	13	4.8
729	13	4.5
730	13	5
730	120	4
731	13	5
732	13	4.8
733	13	4.9
734	13	4.9
735	14	0
736	14	0
737	14	0
738	14	0
739	15	4
740	15	0
740	45	4
740	49	2
741	15	0
742	15	0
742	76	5
742	82	4
742	96	3
742	109	0
742	116	1
743	15	0
744	15	0
745	15	0
745	41	3
746	15	0
747	15	0
748	15	0
749	15	0
750	16	0
751	16	0
751	110	5
752	17	0
752	74	0
753	17	0
753	74	0
754	18	5
755	18	5
756	18	5
757	18	5
758	19	1
759	19	5
760	19	5
761	19	5
762	19	5
763	19	5
764	19	5
764	86	0
765	19	5
766	19	5
767	19	5
768	19	5
769	19	5
770	19	5
771	19	3
772	19	5
773	19	5
774	19	5
775	19	4
776	19	5
777	19	5
778	19	3
779	19	5
780	19	5
781	19	5
782	19	5
783	19	5
784	19	5
785	19	5
786	19	5
787	19	5
788	19	5
789	19	5
790	19	5
791	19	5
792	19	5
793	19	5
794	19	5
795	19	5
796	19	5
797	19	5
797	92	5
797	112	5
798	19	5
799	19	5
800	19	5
800	25	0
800	82	0
801	19	5
802	19	5
803	19	5
804	19	5
805	19	5
806	19	5
807	19	5
808	19	5
809	19	5
810	20	0
811	20	0
812	20	0
813	20	0
814	20	0
815	20	0
816	21	5
816	94	5
817	21	1
818	21	1
819	21	2.5
819	47	4
819	63	2.5
819	118	4
820	21	1
821	21	1
822	21	1
823	21	0.8
823	52	5
823	55	1
823	63	5
823	72	1.5
823	118	2.833333333
824	21	2
824	118	2.5
825	21	5
826	21	1
827	21	1
827	47	2
827	52	5
827	55	3
827	63	0
827	72	1.25
827	118	5
828	21	1.333333333
828	47	2.666666667
828	53	5
828	55	1
828	63	3.333333333
828	68	1
828	72	2.6
828	117	0
829	21	0
830	21	2
831	21	5
832	21	1
833	21	2
834	21	1
835	21	2
835	63	0
835	72	4.333333333
835	118	1
836	21	1
837	21	1
837	52	2
837	55	5
837	63	5
837	72	1
838	21	1
839	21	1
840	21	1
841	21	2.531914894
841	47	2.508196721
841	52	2.111111111
841	53	2.625
841	55	1.972972973
841	63	2.525423729
841	68	1.511627907
841	72	1.966101695
841	117	2.583333333
841	118	2.575342466
842	21	1
842	63	5
843	21	3
843	55	4
843	63	5
843	72	0
844	21	1
845	21	2
846	21	1
847	21	1
848	21	5
849	21	0
850	21	1
851	21	1
852	21	0
852	118	1
853	21	2.333333333
853	52	5
853	53	5
853	55	4.5
853	63	0
853	72	3
853	117	4
854	21	4
855	21	4
856	21	1
857	21	2
858	21	1
859	21	5
860	21	3.5
861	21	1
862	21	1
863	21	2
864	21	5
865	21	5
866	21	5
867	21	4
867	68	5
868	21	1
868	68	4
868	72	2.5
868	118	3
869	21	5
870	21	5
871	21	4
872	21	5
872	68	5
873	21	3
873	55	5
873	72	4
874	21	0
875	21	1
876	21	3
877	21	5
878	21	1
879	21	1
879	47	5
879	52	2
879	63	3
879	118	1.666666667
880	21	5
881	21	1
882	21	1
882	47	5
882	52	5
882	63	4.5
882	68	3
882	118	5
883	21	1
884	21	5
885	21	3
886	21	5
887	21	1
888	21	3
889	21	1
890	21	3
891	21	0
892	21	3
893	21	2
894	21	1
895	21	3
896	21	1
897	21	0
897	52	4
897	63	3
897	72	5
898	21	1
899	21	1
900	21	1
901	21	2.333333333
901	55	1
901	63	5
901	72	3
901	117	4
901	118	5
902	21	0
903	21	1
904	21	1
905	21	0
906	21	1
907	21	5
908	21	5
909	21	3
909	47	5
909	55	3
909	72	0
909	117	5
910	21	5
911	21	4
912	21	5
912	53	3
912	63	2.5
912	72	2
912	118	1
913	21	1.5
914	21	5
915	21	5
916	21	1
917	21	5
918	21	5
919	21	5
920	21	5
921	21	0
922	21	1
922	47	2
922	63	1.666666667
922	72	5
922	118	3
923	21	5
924	21	5
925	21	1
926	21	1
927	21	5
928	21	1
929	21	4
930	21	3
931	21	3
931	72	5
932	21	4
933	21	5
933	55	4
933	63	4
933	72	4
934	21	2
935	21	5
935	63	4
936	21	3
937	21	5
938	21	1
938	47	5
938	72	5
939	21	1
940	21	3
940	47	4.5
940	52	5
940	63	4.666666667
941	21	0
942	21	0
943	21	3
944	21	2
944	47	2.5
944	52	2
944	53	1
944	55	5
944	63	5
944	68	5
944	72	2.25
944	117	4
944	118	3.75
945	21	1
946	21	1
946	47	5
946	68	1
946	118	5
947	21	3
948	21	2
949	21	0
949	72	5
950	21	2
951	21	5
952	21	2
953	21	0
954	21	0
954	63	5
954	68	1
954	72	2.8
955	21	2
956	21	1.666666667
956	47	4
956	52	3
956	55	3
956	63	3
956	68	1
956	72	2.333333333
956	117	5
956	118	3.5
957	21	2
958	21	3
958	118	4
959	21	1
960	21	4
960	63	5
961	21	5
961	118	5
962	21	1
963	21	1
964	21	1
965	21	0
966	21	4
967	21	4
968	21	3.666666667
968	47	3
968	52	2
968	63	2.5
968	72	1.25
968	117	0
968	118	3.666666667
969	21	1
969	72	4
970	21	4
971	21	4
972	21	1
973	21	3
974	21	5
974	55	5
974	68	5
974	72	4.333333333
974	118	3
975	21	2
976	21	5
976	72	4
977	21	2
977	55	1
977	63	5
977	68	1
977	72	2
977	118	1
978	21	3.5
979	21	4
979	55	5
980	21	3
980	117	0
981	21	3
982	21	2
983	21	3
984	21	1
985	21	1
986	21	2
987	21	3
988	21	2
989	21	3
989	63	5
990	21	3
990	47	5
990	55	5
990	63	1
990	72	0
990	118	4
991	21	1
991	118	1
992	21	0
993	21	4
994	21	1
995	21	1
996	21	5
997	21	2
997	72	1
998	21	3
998	55	4
998	118	2
999	21	1
1000	21	1
1000	47	4
1000	63	5
1001	21	2
1002	21	1
1003	21	2
1003	47	5
1003	63	5
1004	21	4
1005	21	4
1006	21	5
1007	21	1
1007	118	0
1008	21	1
1009	21	5
1010	21	5
1011	21	4
1012	21	2
1012	63	5
1013	21	3
1014	21	1
1014	55	1
1015	21	4
1015	55	4
1015	63	5
1015	72	1
1015	118	2.5
1016	21	1
1016	47	5
1016	55	3
1016	63	5
1016	72	5
1017	21	2
1018	21	1
1018	55	1
1018	117	5
1018	118	1
1019	21	4
1020	21	4
1020	118	4
1021	21	3
1021	68	1
1022	21	5
1023	21	3
1023	47	5
1023	63	4.25
1023	68	0
1023	72	2
1023	118	4
1024	21	2
1025	21	1
1025	52	1
1025	117	0
1026	21	5
1027	21	1
1028	21	5
1029	21	1
1030	21	1
1031	21	1
1031	63	1.5
1032	21	1
1033	21	1
1034	21	2
1035	21	1
1036	21	0
1036	55	0
1037	21	3
1038	21	1
1038	52	5
1038	63	5
1038	68	1
1038	72	0
1039	21	1
1040	21	1
1041	21	1
1042	21	2
1043	21	0.5
1043	72	5
1043	118	5
1044	21	1
1045	21	0
1046	21	1
1047	21	3
1048	21	5
1049	21	2
1050	21	3
1051	21	5
1052	21	2
1053	21	1
1053	72	0
1054	21	1
1055	21	1
1056	21	1
1057	21	2
1057	118	1
1058	21	5
1059	21	2
1060	21	1
1060	63	1
1060	72	4.5
1060	118	2.5
1061	21	2
1061	55	1
1062	21	1
1062	63	5
1062	72	5
1063	21	4
1064	21	4
1064	47	5
1064	55	1
1064	68	5
1065	21	1
1066	21	4
1067	21	0
1068	21	1
1069	21	1
1070	21	5
1071	21	0
1072	21	5
1073	21	2
1074	21	1
1075	21	3
1075	47	2
1076	21	4
1077	21	5
1078	21	1
1079	21	1
1080	21	0
1081	21	1
1082	21	1
1083	21	0
1084	21	4
1085	21	1
1086	21	1
1087	21	2
1088	21	2
1089	21	1
1090	21	4
1090	55	1.5
1090	68	3.5
1090	72	3.5
1090	118	3.333333333
1091	21	5
1091	47	0
1091	53	1
1091	63	2.4
1091	68	5
1091	72	3.5
1091	117	5
1091	118	5
1092	21	4
1093	21	5
1094	21	1
1095	21	4
1095	63	5
1096	21	5
1097	21	0
1098	21	3
1099	21	5
1099	63	5
1099	72	5
1100	21	1
1101	21	3
1101	55	1
1102	21	5
1103	21	1
1104	21	0
1105	21	3
1106	21	4
1107	21	5
1107	72	1
1108	21	5
1109	21	5
1109	52	5
1109	63	2.8
1109	72	2.5
1109	118	2.333333333
1110	21	5
1111	21	0
1111	55	0
1112	21	0
1113	21	0
1113	47	4
1113	52	5
1113	63	3.5
1113	68	5
1113	118	4
1114	21	3
1115	21	0
1116	21	1
1116	47	5
1116	63	4.5
1116	117	4
1116	118	0
1117	21	5
1118	21	1
1119	21	1
1119	63	5
1119	72	3.333333333
1119	118	1
1120	21	1
1121	21	1
1121	72	1
1122	21	5
1123	21	0
1124	21	1
1125	21	1
1126	21	5
1127	21	2
1128	21	5
1129	21	4
1129	117	5
1130	21	5
1131	21	5
1132	21	5
1133	21	1
1134	21	0
1134	55	1
1134	72	1
1134	117	0
1134	118	5
1135	21	0
1136	21	5
1137	21	1
1138	21	2
1139	21	5
1139	52	1
1140	21	4
1141	21	5
1142	21	5
1143	21	5
1144	21	1
1144	72	1
1145	21	5
1146	21	5
1147	21	5
1148	21	5
1149	21	5
1150	22	0
1151	22	0
1152	22	0
1153	22	0
1154	23	5
1155	23	3
1156	23	1
1157	23	1
1158	23	5
1159	23	5
1160	23	5
1161	23	5
1162	23	5
1163	23	5
1164	23	5
1164	53	5
1164	96	5
1164	110	4
1165	23	5
1166	23	5
1167	23	5
1167	113	1
1167	116	4
1168	23	5
1169	23	5
1169	110	4
1170	23	5
1171	23	5
1172	23	5
1173	23	5
1174	23	5
1174	112	5
1175	23	5
1175	48	4
1176	23	5
1177	23	5
1178	23	5
1179	23	5
1180	23	5
1181	23	5
1182	23	5
1183	23	5
1184	23	5
1184	66	5
1185	23	5
1186	23	5
1187	23	5
1188	23	5
1189	23	5
1189	119	4.5
1190	23	5
1190	109	3
1191	23	5
1192	23	5
1193	23	5
1194	23	5
1195	23	5
1196	23	5
1197	23	5
1198	23	5
1199	23	5
1200	23	5
1201	23	5
1202	23	5
1203	23	5
1203	84	5
1203	107	5
1204	23	6
1205	23	5
1206	23	5
1207	23	5
1208	24	0
1209	24	0
1210	24	0
1211	24	0
1212	24	0
1213	24	0
1214	24	0
1215	24	0
